Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-June-2020,15.80,15.80,15.80,15.80,15.800000000000000000,200,1,3160.00,200,100.00,0.00,0.00
15-June-2020,15.80,15.80,15.80,15.80,15.800000000000000000,200,1,3160.00,200,100.00,0.00,0.00
5-June-2020,15.81,15.81,15.80,15.80,15.807500000000000000,400,4,6323.00,400,100.00,0.01,-0.01
4-June-2020,13.64,15.06,13.64,15.06,14.113333333333333333,300,3,4234.00,300,100.00,1.42,1.42
3-June-2020,13.03,14.35,13.03,14.35,13.250000000000000000,600,5,7950.00,600,100.00,1.32,1.32
1-June-2020,13.71,13.71,13.71,13.71,13.710000000000000000,100,1,1371.00,100,100.00,0.00,0.00
29-May-2020,14.40,14.40,14.40,14.40,14.400000000000000000,100,1,1440.00,100,100.00,0.00,0.00
14-May-2020,13.78,13.78,13.78,13.78,13.780000000000000000,100,1,1378.00,100,100.00,0.00,0.00
13-May-2020,14.50,14.50,14.50,14.50,14.500000000000000000,100,1,1450.00,100,100.00,0.00,0.00
9-April-2020,14.15,14.15,14.15,14.15,14.150000000000000000,200,2,2830.00,200,100.00,0.00,0.00
7-April-2020,13.50,13.50,13.50,13.50,13.500000000000000000,100,1,1350.00,100,100.00,0.00,0.00
3-April-2020,13.00,13.00,13.00,13.00,13.000000000000000000,200,2,2600.00,200,100.00,0.00,0.00
20-March-2020,13.05,13.05,13.05,13.05,13.050000000000000000,100,1,1305.00,100,100.00,0.00,0.00
16-March-2020,13.70,13.70,13.70,13.70,13.700000000000000000,200,2,2740.00,200,100.00,0.00,0.00
11-March-2020,14.40,14.40,14.40,14.40,14.400000000000000000,100,1,1440.00,100,100.00,0.00,0.00
20-February-2020,15.15,15.15,15.15,15.15,15.150000000000000000,100,1,1515.00,100,100.00,0.00,0.00
19-February-2020,15.95,15.95,15.90,15.90,15.925000000000000000,200,2,3185.00,200,100.00,0.05,-0.05
18-February-2020,16.70,16.70,16.65,16.65,16.675000000000000000,200,2,3335.00,200,100.00,0.05,-0.05
12-February-2020,17.50,17.50,17.50,17.50,17.500000000000000000,300,3,5250.00,300,100.00,0.00,0.00
11-February-2020,18.30,18.30,18.30,18.30,18.300000000000000000,100,1,1830.00,100,100.00,0.00,0.00
7-February-2020,19.25,19.25,19.25,19.25,19.250000000000000000,100,1,1925.00,100,100.00,0.00,0.00
6-February-2020,20.25,20.25,20.25,20.25,20.250000000000000000,200,2,4050.00,200,100.00,0.00,0.00
5-February-2020,19.30,19.30,19.30,19.30,19.300000000000000000,100,1,1930.00,100,100.00,0.00,0.00
3-February-2020,19.45,19.45,19.30,19.30,19.375000000000000000,200,2,3875.00,200,100.00,0.15,-0.15
29-January-2020,18.55,18.55,18.55,18.55,18.550000000000000000,100,1,1855.00,100,100.00,0.00,0.00
27-January-2020,17.70,17.70,17.70,17.70,17.700000000000000000,100,1,1770.00,100,100.00,0.00,0.00
15-January-2020,16.95,16.95,16.95,16.95,16.950000000000000000,200,1,3390.00,200,100.00,0.00,0.00
27-December-2019,16.95,16.95,16.95,16.95,16.950000000000000000,200,1,3390.00,200,100.00,0.00,0.00
5-December-2019,17.80,17.80,17.80,17.80,17.800000000000000000,100,1,1780.00,100,100.00,0.00,0.00
4-December-2019,18.70,18.70,18.70,18.70,18.700000000000000000,600,5,11220.00,600,100.00,0.00,0.00
3-December-2019,19.65,19.65,19.65,19.65,19.650000000000000000,2000,8,39300.00,2000,100.00,0.00,0.00
2-December-2019,20.65,20.65,20.65,20.65,20.650000000000000000,2400,11,49560.00,2400,100.00,0.00,0.00
29-November-2019,21.70,21.70,21.70,21.70,21.700000000000000000,600,5,13020.00,600,100.00,0.00,0.00
7-June-2019,22.80,22.80,22.80,22.80,22.800000000000000000,2800,5,63840.00,2800,100.00,0.00,0.00
6-June-2019,23.95,23.95,23.95,23.95,23.950000000000000000,4000,2,95800.00,4000,100.00,0.00,0.00
27-May-2019,25.20,25.20,25.20,25.20,25.200000000000000000,100,1,2520.00,100,100.00,0.00,0.00
11-March-2019,26.50,26.50,26.50,26.50,26.500000000000000000,100,1,2650.00,100,100.00,0.00,0.00
14-December-2018,26.45,26.45,26.45,26.45,26.450000000000000000,200,2,5290.00,200,100.00,0.00,0.00
13-December-2018,27.80,27.80,27.80,27.80,27.800000000000000000,300,2,8340.00,300,100.00,0.00,0.00
10-December-2018,29.25,29.25,29.25,29.25,29.250000000000000000,100,1,2925.00,100,100.00,0.00,0.00
7-December-2018,30.75,30.75,30.75,30.75,30.750000000000000000,100,1,3075.00,100,100.00,0.00,0.00
22-October-2018,32.35,32.35,32.35,32.35,32.350000000000000000,500,2,16175.00,500,100.00,0.00,0.00
12-October-2018,34.05,34.05,34.05,34.05,34.050000000000000000,300,1,10215.00,300,100.00,0.00,0.00
24-September-2018,32.45,32.45,32.45,32.45,32.450000000000000000,500,1,16225.00,500,100.00,0.00,0.00
11-September-2018,28.05,30.95,28.05,30.95,29.928947368421052631,1900,9,56865.00,1900,100.00,2.90,2.90
7-September-2018,29.50,29.50,29.50,29.50,29.500000000000000000,100,1,2950.00,100,100.00,0.00,0.00
6-September-2018,28.15,31.05,28.15,31.05,30.066666666666666666,300,3,9020.00,300,100.00,2.90,2.90
5-September-2018,29.60,29.60,29.60,29.60,29.600000000000000000,200,2,5920.00,200,100.00,0.00,0.00
30-August-2018,28.20,28.20,28.20,28.20,28.200000000000000000,100,1,2820.00,100,100.00,0.00,0.00
20-August-2018,26.90,26.90,26.90,26.90,26.900000000000000000,1000,2,26900.00,1000,100.00,0.00,0.00
16-August-2018,25.65,25.65,25.65,25.65,25.650000000000000000,100,1,2565.00,100,100.00,0.00,0.00
26-July-2018,24.45,24.45,24.45,24.45,24.450000000000000000,300,1,7335.00,300,100.00,0.00,0.00
23-July-2018,25.70,25.70,25.70,25.70,25.700000000000000000,100,1,2570.00,100,100.00,0.00,0.00
5-July-2018,27.05,27.05,27.05,27.05,27.050000000000000000,100,1,2705.00,100,100.00,0.00,0.00
2-July-2018,27.05,27.05,27.05,27.05,27.050000000000000000,100,1,2705.00,100,100.00,0.00,0.00
28-June-2018,28.00,28.00,28.00,28.00,28.000000000000000000,100,1,2800.00,100,100.00,0.00,0.00
20-June-2018,27.05,28.05,27.05,28.05,27.550000000000000000,400,2,11020.00,400,100.00,1.00,1.00
13-June-2018,28.00,28.00,28.00,28.00,28.000000000000000000,100,1,2800.00,100,100.00,0.00,0.00
12-June-2018,29.45,29.45,29.45,29.45,29.450000000000000000,1700,4,50065.00,1700,100.00,0.00,0.00
1-June-2018,31.00,31.00,31.00,31.00,31.000000000000000000,100,1,3100.00,100,100.00,0.00,0.00
31-May-2018,31.50,31.50,31.50,31.50,31.500000000000000000,100,1,3150.00,100,100.00,0.00,0.00
25-May-2018,30.05,30.05,30.00,30.00,30.035714285714285714,700,2,21025.00,700,100.00,0.05,-0.05
23-May-2018,31.00,31.00,31.00,31.00,31.000000000000000000,1000,2,31000.00,1000,100.00,0.00,0.00
16-May-2018,31.35,31.35,31.35,31.35,31.350000000000000000,100,1,3135.00,100,100.00,0.00,0.00
15-May-2018,29.90,29.90,29.90,29.90,29.900000000000000000,100,1,2990.00,100,100.00,0.00,0.00
9-May-2018,28.50,28.50,28.50,28.50,28.500000000000000000,300,1,8550.00,300,100.00,0.00,0.00
8-May-2018,29.95,29.95,29.95,29.95,29.950000000000000000,300,1,8985.00,300,100.00,0.00,0.00
26-April-2018,31.50,31.50,31.50,31.50,31.500000000000000000,200,1,6300.00,200,100.00,0.00,0.00
25-April-2018,33.10,33.10,33.10,33.10,33.100000000000000000,100,1,3310.00,100,100.00,0.00,0.00
23-April-2018,34.80,34.80,34.80,34.80,34.800000000000000000,100,1,3480.00,100,100.00,0.00,0.00
20-April-2018,36.60,36.60,36.60,36.60,36.600000000000000000,100,1,3660.00,100,100.00,0.00,0.00
19-April-2018,38.50,38.50,38.50,38.50,38.500000000000000000,100,1,3850.00,100,100.00,0.00,0.00
18-April-2018,40.50,40.50,40.50,40.50,40.500000000000000000,100,1,4050.00,100,100.00,0.00,0.00
13-April-2018,42.60,42.60,42.60,42.60,42.600000000000000000,100,1,4260.00,100,100.00,0.00,0.00
12-April-2018,41.00,41.05,37.15,41.05,39.733333333333333333,300,3,11920.00,300,100.00,3.90,0.05
11-April-2018,39.10,39.10,39.10,39.10,39.100000000000000000,100,1,3910.00,100,100.00,0.00,0.00
9-April-2018,36.50,37.25,36.50,37.25,37.210526315789473684,1900,6,70700.00,1900,100.00,0.75,0.75
4-April-2018,35.50,35.50,35.50,35.50,35.500000000000000000,100,1,3550.00,100,100.00,0.00,0.00
22-March-2018,34.40,34.40,34.35,34.35,34.362500000000000000,400,3,13745.00,400,100.00,0.05,-0.05
20-March-2018,35.95,35.95,35.95,35.95,35.950000000000000000,200,1,7190.00,200,100.00,0.00,0.00
16-March-2018,36.50,37.80,36.50,37.80,37.689473684210526315,7600,12,286440.00,7600,100.00,1.30,1.30
14-March-2018,35.90,36.00,35.90,36.00,35.920000000000000000,500,2,17960.00,500,100.00,0.10,0.10
12-March-2018,35.05,35.05,35.05,35.05,35.050000000000000000,100,1,3505.00,100,100.00,0.00,0.00
9-March-2018,35.00,35.15,35.00,35.10,35.073206751054852320,23700,21,831235.00,23700,100.00,0.15,0.10
5-March-2018,36.25,36.25,36.00,36.00,36.013888888888888888,1800,5,64825.00,1800,100.00,0.25,-0.25
1-March-2018,35.50,36.20,35.50,36.20,36.174000000000000000,7500,14,271305.00,7500,100.00,0.70,0.70
28-February-2018,34.50,34.50,34.50,34.50,34.500000000000000000,200,2,6900.00,200,100.00,0.00,0.00
26-February-2018,36.00,36.00,36.00,36.00,36.000000000000000000,200,1,7200.00,200,100.00,0.00,0.00
23-February-2018,36.00,36.50,36.00,36.30,36.030555555555555555,1800,4,64855.00,1800,100.00,0.50,0.30
22-February-2018,34.95,36.20,34.95,35.50,35.690625000000000000,1600,6,57105.00,1600,100.00,1.25,0.55
21-February-2018,34.50,34.50,34.50,34.50,34.500000000000000000,300,3,10350.00,300,100.00,0.00,0.00
20-February-2018,33.75,34.45,33.75,34.45,34.389473684210526315,1900,6,65340.00,1900,100.00,0.70,0.70
19-February-2018,32.00,33.20,31.00,32.85,32.808333333333333333,4800,12,157480.00,4800,100.00,2.20,0.85
16-February-2018,29.80,32.60,29.50,31.65,31.069230769230769230,2600,10,80780.00,2600,100.00,3.10,1.85
15-February-2018,31.05,31.05,31.05,31.05,31.050000000000000000,300,1,9315.00,300,100.00,0.00,0.00
14-February-2018,32.00,32.00,32.00,32.00,32.000000000000000000,2100,8,67200.00,2100,100.00,0.00,0.00
30-January-2018,32.00,32.00,31.50,31.50,31.750000000000000000,200,2,6350.00,200,100.00,0.50,-0.50
25-January-2018,31.00,31.00,31.00,31.00,31.000000000000000000,300,2,9300.00,300,100.00,0.00,0.00
19-January-2018,32.60,32.60,32.50,32.50,32.583333333333333333,600,3,19550.00,600,100.00,0.10,-0.10
18-January-2018,33.05,33.05,33.05,33.05,33.050000000000000000,100,1,3305.00,100,100.00,0.00,0.00
17-January-2018,33.95,33.95,33.50,33.50,33.564285714285714285,700,5,23495.00,700,100.00,0.45,-0.45
16-January-2018,34.50,34.50,34.50,34.50,34.500000000000000000,100,1,3450.00,100,100.00,0.00,0.00
15-January-2018,33.60,33.60,33.60,33.60,33.600000000000000000,100,1,3360.00,100,100.00,0.00,0.00
12-January-2018,34.00,34.00,34.00,34.00,34.000000000000000000,400,3,13600.00,400,100.00,0.00,0.00
10-January-2018,33.60,34.40,33.60,34.00,34.100000000000000000,1300,5,44330.00,1300,100.00,0.80,0.40
9-January-2018,34.00,34.85,34.00,34.00,34.700000000000000000,1600,9,55520.00,1600,100.00,0.85,0.00
8-January-2018,33.20,33.20,33.20,33.20,33.200000000000000000,100,1,3320.00,100,100.00,0.00,0.00
5-January-2018,32.60,34.20,32.60,34.20,33.861111111111111111,1800,15,60950.00,1800,100.00,1.60,1.60
2-January-2018,32.50,32.60,32.50,32.60,32.533333333333333333,300,3,9760.00,300,100.00,0.10,0.10
1-January-2018,33.00,33.50,33.00,33.25,33.375000000000000000,600,5,20025.00,600,100.00,0.50,0.25
29-December-2017,32.00,32.50,32.00,32.50,32.083333333333333333,600,2,19250.00,600,100.00,0.50,0.50
28-December-2017,32.00,32.00,32.00,32.00,32.000000000000000000,100,1,3200.00,100,100.00,0.00,0.00
27-December-2017,32.50,32.75,32.50,32.50,32.520833333333333333,1200,4,39025.00,1200,100.00,0.25,0.00
26-December-2017,32.05,32.05,31.75,31.75,31.904761904761904761,2100,5,67000.00,2100,100.00,0.30,-0.30
22-December-2017,31.00,32.05,31.00,32.05,31.750000000000000000,700,4,22225.00,700,100.00,1.05,1.05
20-December-2017,32.05,32.05,32.00,32.05,32.047619047619047619,2100,7,67300.00,2100,100.00,0.05,0.00
19-December-2017,32.00,32.60,32.00,32.60,32.510526315789473684,1900,6,61770.00,1900,100.00,0.60,0.60
18-December-2017,32.50,32.50,31.05,31.05,31.683333333333333333,300,3,9505.00,300,100.00,1.45,-1.45
15-December-2017,32.50,32.50,31.55,31.60,31.703571428571428571,7000,11,221925.00,7000,100.00,0.95,-0.90
14-December-2017,32.50,32.50,32.50,32.50,32.500000000000000000,400,4,13000.00,400,100.00,0.00,0.00
7-December-2017,32.00,32.00,32.00,32.00,32.000000000000000000,2100,2,67200.00,2100,100.00,0.00,0.00
5-December-2017,32.50,32.50,32.00,32.00,32.250000000000000000,200,2,6450.00,200,100.00,0.50,-0.50
1-December-2017,33.90,33.90,32.95,32.95,33.826923076923076923,1300,3,43975.00,1300,100.00,0.95,-0.95
29-November-2017,32.30,32.30,32.30,32.30,32.300000000000000000,100,1,3230.00,100,100.00,0.00,0.00
28-November-2017,32.55,32.55,31.95,32.55,32.511111111111111111,2700,8,87780.00,2700,100.00,0.60,0.00
27-November-2017,31.00,31.00,31.00,31.00,31.000000000000000000,100,1,3100.00,100,100.00,0.00,0.00
24-November-2017,31.10,31.95,31.10,31.95,31.177272727272727272,1100,2,34295.00,1100,100.00,0.85,0.85
23-November-2017,30.35,32.45,30.35,31.70,30.945555555555555555,4500,10,139255.00,4500,100.00,2.10,1.35
22-November-2017,31.50,31.95,31.50,31.90,31.755555555555555555,900,5,28580.00,900,100.00,0.45,0.40
21-November-2017,31.00,31.00,30.90,30.90,30.914285714285714285,700,6,21640.00,700,100.00,0.10,-0.10
15-November-2017,31.95,32.50,31.95,32.50,32.225000000000000000,200,2,6445.00,200,100.00,0.55,0.55
14-November-2017,32.50,32.50,31.55,31.55,32.025000000000000000,200,2,6405.00,200,100.00,0.95,-0.95
13-November-2017,32.00,32.00,32.00,32.00,32.000000000000000000,2000,6,64000.00,2000,100.00,0.00,0.00
9-November-2017,33.50,33.50,32.95,32.95,33.225000000000000000,200,2,6645.00,200,100.00,0.55,-0.55
8-November-2017,32.65,32.65,32.10,32.60,32.590000000000000000,3500,7,114065.00,3500,100.00,0.55,-0.05
7-November-2017,32.30,32.30,31.10,31.10,31.768421052631578947,1900,7,60360.00,1900,100.00,1.20,-1.20
6-November-2017,32.00,32.00,30.45,30.80,30.905555555555555555,900,7,27815.00,900,100.00,1.55,-1.20
2-November-2017,32.00,32.00,32.00,32.00,32.000000000000000000,800,4,25600.00,800,100.00,0.00,0.00
1-November-2017,30.00,31.55,30.00,31.55,31.352631578947368421,1900,9,59570.00,1900,100.00,1.55,1.55
31-October-2017,31.00,31.50,31.00,31.50,31.250000000000000000,200,2,6250.00,200,100.00,0.50,0.50
30-October-2017,31.50,31.50,30.15,31.50,31.290000000000000000,3000,16,93870.00,3000,100.00,1.35,0.00
27-October-2017,28.50,31.50,28.50,30.00,29.359065934065934065,18200,17,534335.00,18200,100.00,3.00,1.50
26-October-2017,30.00,30.00,30.00,30.00,30.000000000000000000,200,2,6000.00,200,100.00,0.00,0.00
23-October-2017,29.90,29.90,29.90,29.90,29.900000000000000000,100,1,2990.00,100,100.00,0.00,0.00
16-October-2017,28.50,28.50,28.50,28.50,28.500000000000000000,100,1,2850.00,100,100.00,0.00,0.00
12-October-2017,29.50,29.95,29.50,29.95,29.650000000000000000,1500,3,44475.00,1500,100.00,0.45,0.45
11-October-2017,29.00,30.00,29.00,30.00,29.166666666666666666,600,2,17500.00,600,100.00,1.00,1.00
10-October-2017,29.95,30.45,29.00,30.45,29.800000000000000000,300,3,8940.00,300,100.00,1.45,0.50
9-October-2017,29.55,29.55,29.55,29.55,29.550000000000000000,200,2,5910.00,200,100.00,0.00,0.00
5-October-2017,28.15,28.15,28.15,28.15,28.150000000000000000,100,1,2815.00,100,100.00,0.00,0.00
28-September-2017,26.85,26.85,26.85,26.85,26.850000000000000000,500,3,13425.00,500,100.00,0.00,0.00
22-September-2017,28.25,28.25,28.25,28.25,28.250000000000000000,100,1,2825.00,100,100.00,0.00,0.00
21-September-2017,31.15,31.15,29.70,29.70,30.380000000000000000,500,4,15190.00,500,100.00,1.45,-1.45
20-September-2017,26.90,29.70,26.90,29.70,28.455555555555555555,900,4,25610.00,900,100.00,2.80,2.80
18-September-2017,28.30,28.30,28.25,28.30,28.283333333333333333,300,3,8485.00,300,100.00,0.05,0.00
15-September-2017,28.50,28.50,28.00,28.25,28.250000000000000000,200,2,5650.00,200,100.00,0.50,-0.25
14-September-2017,27.10,27.15,27.10,27.15,27.116666666666666666,1500,9,40675.00,1500,100.00,0.05,0.05
8-September-2017,28.50,28.50,28.50,28.50,28.500000000000000000,300,2,8550.00,300,100.00,0.00,0.00
4-September-2017,30.00,30.00,30.00,30.00,30.000000000000000000,200,2,6000.00,200,100.00,0.00,0.00
16-August-2017,28.95,30.05,28.95,30.00,29.230000000000000000,1500,7,43845.00,1500,100.00,1.10,1.05
7-August-2017,27.55,30.45,27.55,30.45,28.516666666666666666,300,3,8555.00,300,100.00,2.90,2.90
26-July-2017,29.00,29.00,29.00,29.00,29.000000000000000000,200,1,5800.00,200,100.00,0.00,0.00
25-July-2017,28.50,29.00,28.50,29.00,28.545454545454545454,1100,4,31400.00,1100,100.00,0.50,0.50
20-July-2017,30.00,30.00,30.00,30.00,30.000000000000000000,600,2,18000.00,600,100.00,0.00,0.00
18-July-2017,30.00,30.00,30.00,30.00,30.000000000000000000,800,4,24000.00,800,100.00,0.00,0.00
14-July-2017,30.50,30.50,30.00,30.00,30.461538461538461538,1300,5,39600.00,1300,100.00,0.50,-0.50
12-July-2017,31.30,31.30,31.30,31.30,31.300000000000000000,200,2,6260.00,200,100.00,0.00,0.00
10-July-2017,32.50,32.90,32.50,32.90,32.700000000000000000,200,2,6540.00,200,100.00,0.40,0.40
5-July-2017,31.85,31.85,31.85,31.85,31.850000000000000000,100,1,3185.00,100,100.00,0.00,0.00
4-July-2017,30.35,30.35,30.35,30.35,30.350000000000000000,1100,3,33385.00,1100,100.00,0.00,0.00
30-June-2017,28.95,28.95,28.95,28.95,28.950000000000000000,1500,7,43425.00,1500,100.00,0.00,0.00
23-June-2017,27.60,27.60,27.60,27.60,27.600000000000000000,300,2,8280.00,300,100.00,0.00,0.00
22-June-2017,28.85,29.05,28.85,29.05,29.010000000000000000,500,2,14505.00,500,100.00,0.20,0.20
21-June-2017,30.35,30.35,30.35,30.35,30.350000000000000000,3600,6,109260.00,3600,100.00,0.00,0.00
20-June-2017,29.30,30.70,29.30,30.35,30.120000000000000000,500,5,15060.00,500,100.00,1.40,1.05
19-June-2017,30.10,30.10,29.30,29.30,29.900000000000000000,800,5,23920.00,800,100.00,0.80,-0.80
16-June-2017,30.10,30.10,30.10,30.10,30.100000000000000000,14500,14,436450.00,14500,100.00,0.00,0.00
9-June-2017,31.65,31.65,31.65,31.65,31.650000000000000000,400,2,12660.00,400,100.00,0.00,0.00
1-June-2017,34.80,34.80,33.30,33.30,33.900000000000000000,400,4,13560.00,400,100.00,1.50,-1.50
23-May-2017,34.80,34.80,34.80,34.80,34.800000000000000000,100,1,3480.00,100,100.00,0.00,0.00
22-May-2017,34.80,34.80,34.80,34.80,34.800000000000000000,100,1,3480.00,100,100.00,0.00,0.00
18-May-2017,34.80,34.80,34.80,34.80,34.800000000000000000,100,1,3480.00,100,100.00,0.00,0.00
17-May-2017,34.80,34.80,34.80,34.80,34.800000000000000000,100,1,3480.00,100,100.00,0.00,0.00
15-May-2017,34.80,34.80,34.80,34.80,34.800000000000000000,100,1,3480.00,100,100.00,0.00,0.00
12-May-2017,35.00,35.00,34.80,34.80,34.900000000000000000,200,2,6980.00,200,100.00,0.20,-0.20
11-May-2017,35.00,35.00,35.00,35.00,35.000000000000000000,100,1,3500.00,100,100.00,0.00,0.00
10-May-2017,35.95,36.00,35.95,36.00,35.983333333333333333,300,3,10795.00,300,100.00,0.05,0.05
9-May-2017,34.80,34.95,34.00,34.95,34.583333333333333333,300,3,10375.00,300,100.00,0.95,0.15
8-May-2017,35.55,35.55,35.55,35.55,35.550000000000000000,100,1,3555.00,100,100.00,0.00,0.00
5-May-2017,35.60,35.60,35.45,35.50,35.529411764705882352,1700,17,60400.00,1700,100.00,0.15,-0.10
3-May-2017,37.00,37.00,35.35,35.35,35.964285714285714285,700,7,25175.00,700,100.00,1.65,-1.65
2-May-2017,37.00,37.00,37.00,37.00,37.000000000000000000,200,2,7400.00,200,100.00,0.00,0.00
28-April-2017,35.55,36.00,35.55,36.00,35.959090909090909090,1100,6,39555.00,1100,100.00,0.45,0.45
27-April-2017,35.60,35.60,34.80,34.80,35.260000000000000000,500,5,17630.00,500,100.00,0.80,-0.80
26-April-2017,35.60,35.60,35.60,35.60,35.600000000000000000,600,2,21360.00,600,100.00,0.00,0.00
25-April-2017,36.95,36.95,36.00,36.00,36.118750000000000000,800,8,28895.00,800,100.00,0.95,-0.95
24-April-2017,37.35,37.35,36.60,36.80,36.993750000000000000,1600,6,59190.00,1600,100.00,0.75,-0.55
