Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,9.95,9.95,9.95,9.95,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
4-January-2021,9.95,9.95,9.95,9.95,9.942857142857142857,70,2,696.00,70,100.00,0.00,0.00
31-December-2020,10.15,10.15,10.15,10.15,10.144000000000000000,125,3,1268.00,125,100.00,0.00,0.00
29-December-2020,10.35,10.35,10.35,10.35,10.343283582089552238,67,2,693.00,67,100.00,0.00,0.00
24-December-2020,10.56,10.56,10.56,10.56,10.541666666666666666,24,1,253.00,24,100.00,0.00,0.00
23-December-2020,10.77,10.77,10.77,10.77,10.000000000000000000,1,1,10.00,1,100.00,0.00,0.00
22-December-2020,10.98,10.98,10.98,10.98,10.973214285714285714,112,5,1229.00,106,94.64,0.00,0.00
21-December-2020,11.28,11.28,10.90,11.20,11.179487179487179487,312,9,3488.00,312,100.00,0.38,-0.08
18-December-2020,11.06,11.06,11.06,11.06,11.046153846153846153,65,1,718.00,65,100.00,0.00,0.00
17-December-2020,10.85,10.85,10.85,10.85,10.850000000000000000,800,2,8680.00,800,100.00,0.00,0.00
15-December-2020,11.07,11.07,11.07,11.07,11.066666666666666666,150,2,1660.00,150,100.00,0.00,0.00
11-December-2020,11.07,11.07,11.07,11.07,11.070000000000000000,100,1,1107.00,100,100.00,0.00,0.00
10-December-2020,10.85,11.07,10.85,11.07,10.852124183006535947,1224,8,13283.00,1224,100.00,0.22,0.22
8-December-2020,11.07,11.07,11.07,11.07,11.069435833849969001,1613,7,17855.00,1613,100.00,0.00,0.00
7-December-2020,10.55,10.55,10.55,10.55,10.541666666666666666,72,1,759.00,72,100.00,0.00,0.00
4-December-2020,10.05,10.05,10.05,10.05,10.050000000000000000,160,3,1608.00,160,100.00,0.00,0.00
3-December-2020,9.58,9.58,9.58,9.58,9.579688658265381764,2698,6,25846.00,2698,100.00,0.00,0.00
2-December-2020,9.13,9.13,9.13,9.13,9.121495327102803738,107,4,976.00,106,99.07,0.00,0.00
1-December-2020,8.70,8.70,8.70,8.70,8.700000000000000000,50,1,435.00,50,100.00,0.00,0.00
27-November-2020,8.29,8.29,8.29,8.29,8.280000000000000000,50,1,414.00,50,100.00,0.00,0.00
26-November-2020,7.90,7.90,7.90,7.90,7.890909090909090909,55,2,434.00,55,100.00,0.00,0.00
25-November-2020,7.53,7.53,7.53,7.53,7.525000000000000000,160,3,1204.00,160,100.00,0.00,0.00
24-November-2020,7.18,7.18,7.18,7.18,7.171428571428571428,105,2,753.00,105,100.00,0.00,0.00
23-November-2020,6.84,6.84,6.84,6.84,6.840000000000000000,100,1,684.00,100,100.00,0.00,0.00
20-November-2020,6.52,6.52,6.52,6.52,6.517241379310344827,290,2,1890.00,290,100.00,0.00,0.00
18-November-2020,6.21,6.21,6.21,6.21,6.208547008547008547,585,2,3632.00,585,100.00,0.00,0.00
14-November-2020,5.90,5.92,5.90,5.92,5.918410041841004184,478,2,2829.00,478,100.00,0.02,0.02
10-November-2020,6.20,6.82,6.20,6.20,6.233186675047140163,1591,4,9917.00,1505,94.59,0.62,0.00
3-November-2020,6.50,6.50,6.50,6.50,6.497487437185929648,199,1,1293.00,199,100.00,0.00,0.00
27-October-2020,7.15,7.15,6.80,6.80,6.800000000000000000,500,2,3400.00,500,100.00,0.35,-0.35
8-October-2020,7.15,7.15,7.15,7.15,7.120000000000000000,25,1,178.00,25,100.00,0.00,0.00
29-September-2020,7.45,7.45,7.45,7.45,7.450000000000000000,500,1,3725.00,500,100.00,0.00,0.00
28-September-2020,7.84,7.84,7.10,7.10,7.161506276150627615,1195,4,8558.00,1195,100.00,0.74,-0.74
25-September-2020,7.85,7.85,7.47,7.47,7.810397553516819571,981,3,7662.00,981,100.00,0.38,-0.38
18-September-2020,8.26,8.26,7.85,7.85,8.000000000000000000,10,2,80.00,10,100.00,0.41,-0.41
17-September-2020,8.26,8.26,8.26,8.26,8.257425742574257425,101,2,834.00,101,100.00,0.00,0.00
16-September-2020,7.87,7.87,7.87,7.87,7.860000000000000000,50,1,393.00,50,100.00,0.00,0.00
10-September-2020,7.87,7.87,7.87,7.87,7.850000000000000000,40,1,314.00,40,100.00,0.00,0.00
8-September-2020,7.87,7.87,7.87,7.87,7.870000000000000000,2000,1,15740.00,2000,100.00,0.00,0.00
3-September-2020,7.87,7.87,7.87,7.87,7.800000000000000000,10,1,78.00,10,100.00,0.00,0.00
31-August-2020,7.50,7.50,7.50,7.50,7.500000000000000000,620,3,4650.00,620,100.00,0.00,0.00
28-August-2020,7.50,7.50,7.50,7.50,7.499677211103938024,1549,8,11617.00,1549,100.00,0.00,0.00
27-August-2020,7.50,7.50,7.50,7.50,7.500000000000000000,890,3,6675.00,890,100.00,0.00,0.00
26-August-2020,7.81,7.81,7.81,7.81,7.807594936708860759,395,2,3084.00,395,100.00,0.00,0.00
24-August-2020,8.22,8.22,8.22,8.22,8.200000000000000000,5,1,41.00,5,100.00,0.00,0.00
21-August-2020,8.65,8.65,8.65,8.65,8.649450549450549450,910,2,7871.00,910,100.00,0.00,0.00
20-August-2020,8.25,8.25,7.50,8.25,8.189189189189189189,37,4,303.00,30,81.08,0.75,0.00
13-August-2020,7.87,7.87,7.87,7.87,7.868000000000000000,250,1,1967.00,250,100.00,0.00,0.00
12-August-2020,6.80,7.50,6.80,7.50,7.440838404327248140,5916,9,44020.00,5416,91.55,0.70,0.70
11-August-2020,7.15,7.88,7.15,7.15,7.161290322580645161,589,4,4218.00,589,100.00,0.73,0.00
10-August-2020,7.15,7.52,7.15,7.52,7.149750415973377703,601,4,4297.00,601,100.00,0.37,0.37
3-August-2020,6.83,7.52,6.83,7.52,7.000000000000000000,4,2,28.00,0,0.00,0.69,0.69
31-July-2020,6.50,7.18,6.50,7.18,6.523809523809523809,105,2,685.00,100,95.24,0.68,0.68
30-July-2020,7.54,7.54,6.84,6.84,7.461658841940532081,639,6,4768.00,530,82.94,0.70,-0.70
29-July-2020,7.19,7.19,6.63,7.19,6.720568636161705908,2251,8,15128.00,2250,99.96,0.56,0.00
28-July-2020,6.85,6.85,6.85,6.85,6.848000000000000000,250,1,1712.00,250,100.00,0.00,0.00
27-July-2020,6.53,6.53,6.53,6.53,6.528000000000000000,250,1,1632.00,250,100.00,0.00,0.00
24-July-2020,6.22,6.22,6.22,6.22,6.220000000000000000,500,2,3110.00,500,100.00,0.00,0.00
23-July-2020,5.93,5.93,5.93,5.93,5.930000000000000000,500,2,2965.00,500,100.00,0.00,0.00
22-July-2020,5.65,5.65,5.65,5.65,5.649278579356270810,901,2,5090.00,901,100.00,0.00,0.00
