Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,68.00,68.30,66.45,67.65,67.509937873414105829,42011,265,2836160.00,7758,18.47,1.85,-0.35
4-January-2021,67.10,68.20,66.50,67.75,67.605453546407802555,43678,287,2952871.00,8118,18.59,1.70,0.65
1-January-2021,67.85,67.90,66.80,67.55,67.392926242699311068,55303,252,3727031.00,7455,13.48,1.10,-0.30
31-December-2020,67.95,68.30,67.05,67.50,67.641750320016169238,29686,195,2008013.00,4703,15.84,1.25,-0.45
30-December-2020,68.35,68.50,66.55,67.55,67.831431400135480172,38382,196,2603506.00,8605,22.42,1.95,-0.80
29-December-2020,67.40,68.50,65.10,68.05,67.693854070120489628,31289,162,2118073.00,4935,15.77,3.40,0.65
28-December-2020,67.60,67.80,66.90,67.60,67.450254640581081457,35933,144,2423690.00,4345,12.09,0.90,0.00
24-December-2020,66.90,67.75,66.00,67.00,67.311336392245417637,41627,213,2801969.00,6052,14.54,1.75,0.10
23-December-2020,69.00,69.00,67.25,67.40,67.541458086829889869,131844,331,8904936.00,74534,56.53,1.75,-1.60
22-December-2020,68.00,68.00,67.15,67.95,67.481892990515218612,151295,349,10209673.00,79195,52.34,0.85,-0.05
21-December-2020,67.90,68.70,67.40,68.10,67.996162865060754636,37528,188,2551760.00,5132,13.68,1.30,0.20
18-December-2020,67.85,68.30,67.60,68.10,68.008903268467787644,42344,222,2879769.00,5377,12.70,0.70,0.25
17-December-2020,67.55,69.00,67.20,68.00,67.739780208112125716,37672,455,2551893.00,5798,15.39,1.80,0.45
16-December-2020,67.50,70.00,67.10,67.65,67.933946591188776765,32504,173,2208125.00,5768,17.75,2.90,0.15
15-December-2020,67.35,68.10,63.00,67.45,67.064851247600767754,41680,289,2795263.00,8781,21.07,5.10,0.10
14-December-2020,67.40,68.80,65.20,67.35,67.399335128970420518,41211,203,2777594.00,6882,16.70,3.60,-0.05
11-December-2020,67.40,67.90,67.00,67.65,67.599601549034092180,44673,245,3019877.00,6025,13.49,0.90,0.25
10-December-2020,67.65,68.00,66.25,67.35,67.629453730126375866,49060,248,3317901.00,10072,20.53,1.75,-0.30
9-December-2020,66.90,69.90,65.80,67.60,67.286840533545689826,50230,228,3379818.00,6959,13.85,4.10,0.70
8-December-2020,66.20,67.60,66.00,67.00,66.755319814745274752,31956,142,2133233.00,8261,25.85,1.60,0.80
7-December-2020,66.80,67.90,65.85,66.75,66.789515353729570774,53049,277,3543117.00,21350,40.25,2.05,-0.05
4-December-2020,68.00,68.00,64.00,67.70,65.542682876975529192,122309,254,8016460.00,80943,66.18,4.00,-0.30
3-December-2020,76.00,76.00,67.50,69.05,69.498271396526605462,172972,344,12021255.00,107575,62.19,8.50,-6.95
2-December-2020,66.80,70.50,66.00,70.25,67.497442766682903068,114968,397,7760046.00,48818,42.46,4.50,3.45
1-December-2020,67.00,67.90,66.15,67.00,66.790374485006251665,48787,223,3258502.00,18614,38.15,1.75,0.00
27-November-2020,66.50,67.10,66.35,66.45,66.582583717590142867,39687,183,2642463.00,9994,25.18,0.75,-0.05
26-November-2020,66.35,67.55,66.35,66.65,66.740392025464901993,29845,197,1991867.00,4481,15.01,1.20,0.30
25-November-2020,66.60,67.30,66.25,66.60,66.489712622528520290,29891,182,1987444.00,4792,16.03,1.05,0.00
24-November-2020,66.75,67.90,66.40,66.60,66.924511841531316552,38973,213,2608249.00,9173,23.54,1.50,-0.15
23-November-2020,67.80,68.00,66.90,67.20,67.326351725410592360,32514,289,2189049.00,4414,13.58,1.10,-0.60
20-November-2020,67.70,67.75,65.20,67.35,67.146544494486721540,32195,259,2161783.00,4147,12.88,2.55,-0.35
19-November-2020,67.60,68.10,66.95,67.30,67.650786435130466406,32997,218,2232273.00,4487,13.60,1.15,-0.30
18-November-2020,67.55,68.10,67.00,67.50,67.481174218251435864,31340,312,2114860.00,4834,15.42,1.10,-0.05
17-November-2020,68.30,69.00,67.60,67.75,68.093308048341475957,31112,292,2118519.00,4646,14.93,1.40,-0.55
14-November-2020,68.90,68.90,68.00,68.15,68.449692180464945327,21766,58,1489876.00,3721,17.10,0.90,-0.75
13-November-2020,67.35,68.70,67.30,68.15,68.154793217303710336,35738,192,2435716.00,3960,11.08,1.40,0.80
12-November-2020,68.00,68.30,67.10,67.60,67.762698568346734653,30594,222,2073132.00,4268,13.95,1.20,-0.40
11-November-2020,68.60,68.65,65.80,67.85,67.994310409153090411,32164,274,2186969.00,4292,13.34,2.85,-0.75
10-November-2020,68.90,70.00,68.25,68.45,68.786596342734421880,31663,211,2177990.00,6552,20.69,1.75,-0.45
9-November-2020,70.10,70.10,68.65,68.70,68.976947800066496730,27069,160,1867137.00,4419,16.32,1.45,-1.40
6-November-2020,70.20,74.00,68.45,69.95,69.979251823873337817,38654,366,2704978.00,8079,20.90,5.55,-0.25
5-November-2020,67.50,70.80,66.70,70.00,69.255365499435210585,37182,394,2575053.00,4215,11.34,4.10,2.50
4-November-2020,65.40,68.00,64.80,67.15,66.146769454702283080,37099,412,2453979.00,3776,10.18,3.20,1.75
3-November-2020,63.95,66.20,62.40,65.10,64.870620443569473068,32509,232,2108879.00,4364,13.42,3.80,1.15
2-November-2020,64.40,64.50,62.80,63.85,64.049901896664486592,30580,268,1958646.00,3558,11.64,1.70,-0.55
30-October-2020,64.60,64.60,63.00,64.25,63.954763498438197233,17928,228,1146581.00,1760,9.82,1.60,-0.35
29-October-2020,64.80,64.90,63.80,64.40,64.251747987452284666,26459,210,1700037.00,3343,12.63,1.10,-0.40
28-October-2020,64.90,64.90,64.20,64.60,64.601510116028219928,34302,355,2215961.00,4329,12.62,0.70,-0.30
27-October-2020,63.70,64.95,63.20,64.75,64.271578071494863506,31247,348,2008294.00,3614,11.57,1.75,1.05
26-October-2020,63.80,64.50,62.20,63.55,63.620704467353951890,27936,299,1777308.00,4622,16.54,2.30,-0.25
23-October-2020,64.00,64.30,63.15,63.70,63.839993574039118036,24899,280,1589552.00,4274,17.17,1.15,-0.30
22-October-2020,64.50,64.75,63.70,63.80,63.977138478240045978,31319,271,2003700.00,4035,12.88,1.05,-0.70
21-October-2020,63.60,64.50,63.55,64.10,64.073491273568374570,28534,509,1828273.00,5907,20.70,0.95,0.50
20-October-2020,64.40,64.90,63.10,64.20,64.285586758415473312,26885,224,1728318.00,4810,17.89,1.80,-0.20
19-October-2020,64.05,65.05,64.00,64.25,64.495325227719593916,24921,271,1607288.00,4533,18.19,1.05,0.20
16-October-2020,63.10,64.25,62.65,64.00,63.538855651731160896,31424,191,1996645.00,4785,15.23,1.60,0.90
15-October-2020,62.90,63.80,62.60,63.10,63.114678510998307952,23640,164,1492031.00,3848,16.28,1.20,0.20
14-October-2020,63.95,64.00,61.80,63.65,63.604930949758535965,23606,186,1501458.00,4800,20.33,2.20,-0.30
13-October-2020,64.20,64.20,61.30,63.90,63.568846533026618468,24344,157,1547520.00,4898,20.12,2.90,-0.30
12-October-2020,65.00,65.00,63.85,64.10,64.214159126947113142,21442,172,1376880.00,4442,20.72,1.15,-0.90
9-October-2020,64.60,64.60,63.25,64.30,64.260599061172788912,26842,152,1724883.00,5244,19.54,1.35,-0.30
8-October-2020,64.70,65.60,63.90,64.35,64.678133502292124781,26831,158,1735379.00,5567,20.75,1.70,-0.35
7-October-2020,64.90,65.55,64.35,64.55,64.792880258899676375,25647,117,1661743.00,4556,17.76,1.20,-0.35
6-October-2020,65.25,65.50,64.05,64.70,64.929944251686094109,25651,137,1665518.00,3509,13.68,1.45,-0.55
5-October-2020,64.50,65.50,62.80,65.05,64.884774591706178971,26574,219,1724248.00,4935,18.57,2.70,0.55
1-October-2020,62.90,65.70,61.55,64.60,63.715087569718284841,28149,216,1793516.00,4555,16.18,4.15,1.70
30-September-2020,63.00,63.00,61.80,62.70,62.524165684321775537,24601,107,1538157.00,4735,19.25,1.20,-0.30
29-September-2020,62.60,65.80,60.60,62.85,62.860621761658031088,27020,263,1698494.00,5260,19.47,5.20,0.25
